,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,local_lat,local_long,dest_lat,dest_long,time arround car,time arround walk,time arround bike,length arround car,length arround walk,length arround bike,time bridge one walk,time bridge one bike,length bridge two walk,length bridge two bike,location type,destination type,time bridge two walk,time bridge two bike,length bridge one walk,length bridge one bike
118,118,118,118,39.07072222,-77.12786111,39.07113889,-77.13161111,287.3,1020.2,310.5,1531.1,1417.0,1511.3,1128.8,575.4,1866.1,1897.6,house block,services,1343.5,468.79999999999995,1567.8,1568.8
119,119,119,119,39.07072222,-77.12786111,39.07077778,-77.13283333,276.2,1045.3,319.7,1498.0,1451.8,1566.7,1192.8999999999999,593.4,1940.6,1987.5,house block,restaurants,1397.1,486.9,1656.6999999999998,1658.6999999999998
120,120,120,120,39.07072222,-77.12786111,39.07266667,-77.13333333,267.8,850.1,253.5,1267.7,1180.7,1267.6,1281.3,624.2,2076.4,2109.3,house block,restaurants,1494.9,517.5999999999999,1779.5,1780.5
121,121,121,121,39.07072222,-77.12786111,39.07347222,-77.13411111,248.1,769.5,231.6,1158.3,1068.7,1158.2,1361.8,646.5,2188.3,2221.2,house block,restaurants,1575.5,540.0,1891.3999999999999,1892.3999999999999
122,122,122,122,39.07072222,-77.12786111,39.07405556,-77.13602778,239.0,707.5,198.6,992.4,982.7,992.8,1510.1,697.2,2383.2,2474.6,house block,health,1715.8000000000002,590.7,2097.3,2145.8
123,123,123,123,39.07072222,-77.12786111,39.07461111,-77.13763889,274.1,890.3,243.9,1219.5,1236.5,1219.5,1710.5,751.5,2660.6,2723.5,house block,mall,1915.5,644.9,2375.6,2394.6
124,124,124,124,39.07072222,-77.12786111,39.06436111,-77.12802778,362.0,1654.3,553.6,2404.7,2297.6,2594.3,1680.5,773.9000000000001,1396.2,1413.7,house block,restaurants,1005.2,362.79999999999995,2333.8999999999996,2478.5
125,125,125,125,39.07072222,-77.12786111,39.06236111,-77.12625,380.2,1444.3,523.0,2675.0,2005.9,2033.9,1869.1,851.0,1571.9,1798.9,house block,restaurants,1131.7,439.79999999999995,2595.8999999999996,2863.7
126,126,126,126,39.07072222,-77.12786111,39.05755556,-77.12277778,442.6,1541.8,562.1,3361.3,2141.4,2151.4,2327.3,1016.9000000000001,2208.3,2628.7,house block,restaurants,1589.9,605.8,3232.3,3693.5
127,127,127,127,39.07072222,-77.12786111,39.05441667,-77.11891667,452.1,1762.0,622.9,3166.1,2447.2,2499.1,2617.2,1172.5,2610.9,3372.1,house block,restaurants,1879.8000000000002,761.3,3634.9,4437.0
128,128,128,128,39.07072222,-77.12786111,39.05738889,-77.11919444,434.6,1510.0,579.9,3381.9,2097.2,2277.1,2368.1,1095.8000000000002,2265.1,2993.9,house block,restaurants,1630.8,684.7,3289.1,4058.7
129,129,129,129,39.07072222,-77.12786111,39.06419444,-77.12419444,383.3,1469.0,547.1,2771.1,2040.3,2109.8,1795.0,896.4000000000001,1469.1,1798.7,house block,restaurants,1057.6,485.29999999999995,2493.0,2863.5
130,130,130,130,39.07072222,-77.12786111,39.07461111,-77.13763889,274.1,890.3,243.9,1219.5,1236.5,1219.5,1710.5,751.5,2660.6,2723.5,house block,restaurants,1915.5,644.9,2375.6,2394.6
131,131,131,131,39.07072222,-77.12786111,39.07425,-77.13766667,264.5,849.3,235.1,1175.5,1179.7,1175.4,1678.8,742.7,2616.5,2679.4,house block,groceries,1883.8000000000002,636.0999999999999,2331.6,2350.6
132,132,132,132,39.07072222,-77.12786111,39.06494444,-77.12786111,346.9,1626.4,536.4,2294.8,2258.9,2508.5,1618.6999999999998,756.8,1310.4,1327.9,house block,groceries,943.4,345.6,2248.1,2392.7
133,133,133,133,39.07072222,-77.12786111,39.06202778,-77.12686111,394.4,1489.5,535.5,2738.5,2068.8,2096.2,1913.6999999999998,862.9000000000001,1633.9,1858.6,house block,groceries,1176.3,451.79999999999995,2657.8999999999996,2923.3999999999996
134,134,134,134,39.07072222,-77.12786111,39.07508333,-77.11530556,290.3,1066.1,300.6,1752.8,1480.7,1480.7,2992.8999999999996,1143.0,3949.6,4261.0,house block,twinbrooke center mall,2843.6,1055.0,4156.799999999999,4367.0
135,135,135,135,39.07072222,-77.12786111,39.07508333,-77.11530556,290.3,1066.1,300.6,1752.8,1480.7,1480.7,2992.8999999999996,1143.0,3949.6,4261.0,house block,twinbrooke center restaurant,2843.6,1055.0,4156.799999999999,4367.0
136,136,136,136,39.07072222,-77.12786111,39.07508333,-77.11530556,290.3,1066.1,300.6,1752.8,1480.7,1480.7,2992.8999999999996,1143.0,3949.6,4261.0,house block,twinbrooke center groceries,2843.6,1055.0,4156.799999999999,4367.0
137,137,137,137,39.07072222,-77.12786111,39.06461111,-77.1395,516.5,1878.7,561.8,2647.0,2609.3,2717.1,1872.3,782.1,2672.1,2717.8,house block,golf,1923.8000000000002,620.9,2600.3999999999996,2601.3
138,138,138,138,39.07072222,-77.12786111,39.06436111,-77.12802778,362.0,1654.3,553.6,2404.7,2297.6,2594.3,1680.5,773.9000000000001,1396.2,1413.7,house block,mall,1005.2,362.79999999999995,2333.8999999999996,2478.5
139,139,139,139,39.07072222,-77.12786111,39.06236111,-77.12625,380.2,1444.3,523.0,2675.0,2005.9,2033.9,1869.1,851.0,1571.9,1798.9,house block,mall,1131.7,439.79999999999995,2595.8999999999996,2863.7
140,140,140,140,39.07072222,-77.12786111,39.05755556,-77.12277778,442.6,1541.8,562.1,3361.3,2141.4,2151.4,2327.3,1016.9000000000001,2208.3,2628.7,house block,mall,1589.9,605.8,3232.3,3693.5
141,141,141,141,39.07072222,-77.12786111,39.05441667,-77.11891667,452.1,1762.0,622.9,3166.1,2447.2,2499.1,2617.2,1172.5,2610.9,3372.1,house block,mall,1879.8000000000002,761.3,3634.9,4437.0
142,142,142,142,39.07072222,-77.12786111,39.05738889,-77.11919444,434.6,1510.0,579.9,3381.9,2097.2,2277.1,2368.1,1095.8000000000002,2265.1,2993.9,house block,mall,1630.8,684.7,3289.1,4058.7
143,143,143,143,39.07072222,-77.12786111,39.06419444,-77.12419444,383.3,1469.0,547.1,2771.1,2040.3,2109.8,1795.0,896.4000000000001,1469.1,1798.7,house block,mall,1057.6,485.29999999999995,2493.0,2863.5
144,144,144,144,39.07072222,-77.12786111,39.07461111,-77.13763889,274.1,890.3,243.9,1219.5,1236.5,1219.5,1710.5,751.5,2660.6,2723.5,house block,mall,1915.5,644.9,2375.6,2394.6
145,145,145,145,39.07072222,-77.12786111,39.07461111,-77.13763889,274.1,890.3,243.9,1219.5,1236.5,1219.5,1710.5,751.5,2660.6,2723.5,house block,services,1915.5,644.9,2375.6,2394.6
146,146,146,146,39.07072222,-77.12786111,39.06436111,-77.12802778,362.0,1654.3,553.6,2404.7,2297.6,2594.3,1680.5,773.9000000000001,1396.2,1413.7,house block,services,1005.2,362.79999999999995,2333.8999999999996,2478.5
147,147,147,147,39.07072222,-77.12786111,39.06236111,-77.12625,380.2,1444.3,523.0,2675.0,2005.9,2033.9,1869.1,851.0,1571.9,1798.9,house block,services,1131.7,439.79999999999995,2595.8999999999996,2863.7
148,148,148,148,39.07072222,-77.12786111,39.05755556,-77.12277778,442.6,1541.8,562.1,3361.3,2141.4,2151.4,2327.3,1016.9000000000001,2208.3,2628.7,house block,services,1589.9,605.8,3232.3,3693.5
149,149,149,149,39.07072222,-77.12786111,39.05441667,-77.11891667,452.1,1762.0,622.9,3166.1,2447.2,2499.1,2617.2,1172.5,2610.9,3372.1,house block,services,1879.8000000000002,761.3,3634.9,4437.0
150,150,150,150,39.07072222,-77.12786111,39.05738889,-77.11919444,434.6,1510.0,579.9,3381.9,2097.2,2277.1,2368.1,1095.8000000000002,2265.1,2993.9,house block,services,1630.8,684.7,3289.1,4058.7
151,151,151,151,39.07072222,-77.12786111,39.06419444,-77.12419444,383.3,1469.0,547.1,2771.1,2040.3,2109.8,1795.0,896.4000000000001,1469.1,1798.7,house block,services,1057.6,485.29999999999995,2493.0,2863.5
152,152,152,152,39.07072222,-77.12786111,39.07461111,-77.13763889,274.1,890.3,243.9,1219.5,1236.5,1219.5,1710.5,751.5,2660.6,2723.5,house block,services,1915.5,644.9,2375.6,2394.6
153,153,153,153,39.06894444,-77.12594444,39.06436111,-77.12802778,426.3,1461.3,572.2,2672.7,2029.7,2261.5,1620.3000000000002,827.4000000000001,1128.2,1145.7,house block,mall,812.3,309.2,2250.3999999999996,2746.5
154,154,154,154,39.06894444,-77.12594444,39.06236111,-77.12625,439.2,1251.3,469.4,2935.8,1738.0,1765.9,1808.9,904.5,1303.9,1530.9,house block,mall,938.8,386.2,2512.3999999999996,3131.7
155,155,155,155,39.06894444,-77.12594444,39.05755556,-77.12277778,421.0,1348.8,508.5,2427.5,1873.4,1883.5,2267.1,1070.4,1940.3,2360.7,house block,mall,1397.0,552.2,3148.8,3961.5
156,156,156,156,39.06894444,-77.12594444,39.05386111,-77.12538889,497.7,1964.4,697.6,3567.4,2728.3,2891.2,2734.2,1158.0,2602.7,2783.0,house block,school,1873.9,639.8,3797.6,4383.799999999999
157,157,157,157,39.06894444,-77.12594444,39.05447222,-77.11919444,411.0,1585.6,575.3,2628.9,2202.3,2254.1,2573.5,1231.9,2365.9,3127.2,house block,health,1703.4,713.6,3574.4,4728.0
158,158,158,158,39.06894444,-77.12594444,39.05441667,-77.11891667,406.8,1569.0,569.3,2605.9,2179.3,2231.1,2557.0,1226.0,2342.9,3104.1,house block,mall,1686.9,707.7,3551.4,4705.0
159,159,159,159,39.06894444,-77.12594444,39.05738889,-77.11919444,392.2,1317.0,526.3,2384.6,1829.3,2009.2,2307.9,1149.3000000000002,1997.1,2725.9,house block,mall,1437.9,631.1,3205.6,4326.7
160,160,160,160,39.06894444,-77.12594444,39.06422222,-77.12552778,421.5,1234.3,490.1,2929.8,1714.3,1786.2,1643.1,914.3,1073.7,1401.4,house block,health,773.0,396.0,2282.2,3002.2
161,161,161,161,39.06894444,-77.12594444,39.05975,-77.12263889,398.4,1071.7,464.2,2391.3,1488.5,1734.0,2033.0,1011.1,1615.2,2001.4,house block,office,1162.9,492.9,2823.6,3602.2
162,162,162,162,39.06894444,-77.12594444,39.06419444,-77.12419444,434.5,1276.1,493.5,2985.5,1772.4,1841.8,1734.8000000000002,949.9000000000001,1201.1,1530.7,house block,mall,864.7,431.7,2409.5,3131.5
163,163,163,163,39.06894444,-77.12594444,39.06566667,-77.12663889,399.2,1374.4,513.8,2509.5,1909.0,1979.1,1485.3000000000002,808.7,814.3,814.3,house block,restaurants,586.3,236.89999999999998,2062.8999999999996,2563.6
164,164,164,164,39.06894444,-77.12594444,39.06566667,-77.12663889,399.2,1374.4,513.8,2509.5,1909.0,1979.1,1485.3000000000002,808.7,814.3,814.3,house block,groceries,586.3,236.89999999999998,2062.8999999999996,2563.6
165,165,165,165,39.06894444,-77.12594444,39.06730556,-77.12897222,370.6,1572.2,476.5,2225.6,2183.6,2290.8,1312.7,696.8,1139.0,1187.8,house block,office,820.0,314.3,1823.1999999999998,2175.1
166,166,166,166,39.06894444,-77.12594444,39.06808333,-77.12886111,374.5,1499.8,492.7,2175.3,2083.0,2310.7,1230.6,712.9000000000001,1168.0,1199.5,house block,restaurants,841.0,315.7,1709.1999999999998,2195.0
167,167,167,167,39.06894444,-77.12594444,39.06819444,-77.12986111,364.1,1489.0,451.5,2104.2,2068.1,2165.7,1229.5,671.8000000000001,1264.0,1315.7,house block,restaurants,910.1,340.0,1707.6999999999998,2050.1
168,168,168,168,39.06894444,-77.12594444,39.06819444,-77.12986111,364.1,1489.0,451.5,2104.2,2068.1,2165.7,1229.5,671.8000000000001,1264.0,1315.7,house block,restaurants,910.1,340.0,1707.6999999999998,2050.1
169,169,169,169,39.06894444,-77.12594444,39.07113889,-77.13161111,351.6,1213.2,364.1,1799.1,1685.0,1779.3,1068.6,628.9,1598.1,1629.6,house block,services,1150.6,415.2,1484.3,1836.8
170,170,170,170,39.06894444,-77.12594444,39.07077778,-77.13283333,340.5,1238.2,373.3,1766.0,1719.8,1834.7,1132.7,646.9,1672.6,1719.5,house block,restaurants,1204.2,433.29999999999995,1573.1999999999998,1926.6999999999998
171,171,171,171,39.06894444,-77.12594444,39.07266667,-77.13333333,332.1,1043.0,307.1,1535.7,1448.6,1535.6,1221.1,677.7,1808.4,1841.3,house block,restaurants,1302.0,464.0,1696.0,2048.5
172,172,172,172,39.06894444,-77.12594444,39.07347222,-77.13411111,312.4,962.4,285.2,1426.3,1336.7,1426.2,1301.6,700.0,1920.3,1953.2,house block,restaurants,1382.6,486.4,1807.8999999999999,2160.4
173,173,173,173,39.06894444,-77.12594444,39.07405556,-77.13602778,303.3,900.5,252.1,1260.4,1250.6,1260.8,1449.9,750.7,2115.2,2206.6,house block,health,1522.9,537.1,2013.8,2413.8
174,174,174,174,39.06894444,-77.12594444,39.07461111,-77.13763889,338.4,1083.2,297.5,1487.5,1504.5,1487.4,1650.3000000000002,805.0,2392.6,2455.5,house block,mall,1722.6,591.3,2292.1,2662.6
175,175,175,175,39.06894444,-77.12594444,39.06436111,-77.12802778,426.3,1461.3,572.2,2672.7,2029.7,2261.5,1620.3000000000002,827.4000000000001,1128.2,1145.7,house block,restaurants,812.3,309.2,2250.3999999999996,2746.5
176,176,176,176,39.06894444,-77.12594444,39.06236111,-77.12625,439.2,1251.3,469.4,2935.8,1738.0,1765.9,1808.9,904.5,1303.9,1530.9,house block,restaurants,938.8,386.2,2512.3999999999996,3131.7
177,177,177,177,39.06894444,-77.12594444,39.05755556,-77.12277778,421.0,1348.8,508.5,2427.5,1873.4,1883.5,2267.1,1070.4,1940.3,2360.7,house block,restaurants,1397.0,552.2,3148.8,3961.5
178,178,178,178,39.06894444,-77.12594444,39.05441667,-77.11891667,406.8,1569.0,569.3,2605.9,2179.3,2231.1,2557.0,1226.0,2342.9,3104.1,house block,restaurants,1686.9,707.7,3551.4,4705.0
179,179,179,179,39.06894444,-77.12594444,39.05738889,-77.11919444,392.2,1317.0,526.3,2384.6,1829.3,2009.2,2307.9,1149.3000000000002,1997.1,2725.9,house block,restaurants,1437.9,631.1,3205.6,4326.7
180,180,180,180,39.06894444,-77.12594444,39.06419444,-77.12419444,434.5,1276.1,493.5,2985.5,1772.4,1841.8,1734.8000000000002,949.9000000000001,1201.1,1530.7,house block,restaurants,864.7,431.7,2409.5,3131.5
181,181,181,181,39.06894444,-77.12594444,39.07461111,-77.13763889,338.4,1083.2,297.5,1487.5,1504.5,1487.4,1650.3000000000002,805.0,2392.6,2455.5,house block,restaurants,1722.6,591.3,2292.1,2662.6
182,182,182,182,39.06894444,-77.12594444,39.07425,-77.13766667,328.8,1042.3,288.7,1443.4,1447.6,1443.4,1618.6,796.2,2348.5,2411.4,house block,groceries,1690.9,582.5,2248.1,2618.6
183,183,183,183,39.06894444,-77.12594444,39.06494444,-77.12786111,411.2,1425.6,562.2,2562.8,1980.0,2211.8,1558.5,810.3,1042.4,1059.9,house block,groceries,750.5,292.0,2164.6,2660.7
184,184,184,184,39.06894444,-77.12594444,39.06202778,-77.12686111,436.5,1296.6,481.9,2961.9,1800.9,1828.2,1853.5,916.4000000000001,1365.9,1590.6,house block,groceries,983.4,398.2,2574.3999999999996,3191.3999999999996
185,185,185,185,39.06894444,-77.12594444,39.07508333,-77.11530556,307.2,1122.6,316.4,1867.8,1559.3,1559.3,2932.7,1196.5,3681.6,3993.0,house block,twinbrooke center mall,2650.7,1001.4,4073.2999999999997,4635.0
186,186,186,186,39.06894444,-77.12594444,39.07508333,-77.11530556,307.2,1122.6,316.4,1867.8,1559.3,1559.3,2932.7,1196.5,3681.6,3993.0,house block,twinbrooke center restaurant,2650.7,1001.4,4073.2999999999997,4635.0
187,187,187,187,39.06894444,-77.12594444,39.07508333,-77.11530556,307.2,1122.6,316.4,1867.8,1559.3,1559.3,2932.7,1196.5,3681.6,3993.0,house block,twinbrooke center groceries,2650.7,1001.4,4073.2999999999997,4635.0
188,188,188,188,39.06894444,-77.12594444,39.06461111,-77.1395,580.8,2071.6,615.3,2914.9,2877.2,2985.0,1812.1,835.6,2404.1,2449.8,house block,golf,1730.9,567.3,2516.8999999999996,2869.3
189,189,189,189,39.06894444,-77.12594444,39.06436111,-77.12802778,426.3,1461.3,572.2,2672.7,2029.7,2261.5,1620.3000000000002,827.4000000000001,1128.2,1145.7,house block,mall,812.3,309.2,2250.3999999999996,2746.5
190,190,190,190,39.06894444,-77.12594444,39.06236111,-77.12625,439.2,1251.3,469.4,2935.8,1738.0,1765.9,1808.9,904.5,1303.9,1530.9,house block,mall,938.8,386.2,2512.3999999999996,3131.7
191,191,191,191,39.06894444,-77.12594444,39.05755556,-77.12277778,421.0,1348.8,508.5,2427.5,1873.4,1883.5,2267.1,1070.4,1940.3,2360.7,house block,mall,1397.0,552.2,3148.8,3961.5
192,192,192,192,39.06894444,-77.12594444,39.05441667,-77.11891667,406.8,1569.0,569.3,2605.9,2179.3,2231.1,2557.0,1226.0,2342.9,3104.1,house block,mall,1686.9,707.7,3551.4,4705.0
193,193,193,193,39.06894444,-77.12594444,39.05738889,-77.11919444,392.2,1317.0,526.3,2384.6,1829.3,2009.2,2307.9,1149.3000000000002,1997.1,2725.9,house block,mall,1437.9,631.1,3205.6,4326.7
194,194,194,194,39.06894444,-77.12594444,39.06419444,-77.12419444,434.5,1276.1,493.5,2985.5,1772.4,1841.8,1734.8000000000002,949.9000000000001,1201.1,1530.7,house block,mall,864.7,431.7,2409.5,3131.5
195,195,195,195,39.06894444,-77.12594444,39.07461111,-77.13763889,338.4,1083.2,297.5,1487.5,1504.5,1487.4,1650.3000000000002,805.0,2392.6,2455.5,house block,mall,1722.6,591.3,2292.1,2662.6
196,196,196,196,39.06894444,-77.12594444,39.07461111,-77.13763889,338.4,1083.2,297.5,1487.5,1504.5,1487.4,1650.3000000000002,805.0,2392.6,2455.5,house block,services,1722.6,591.3,2292.1,2662.6
197,197,197,197,39.06894444,-77.12594444,39.06436111,-77.12802778,426.3,1461.3,572.2,2672.7,2029.7,2261.5,1620.3000000000002,827.4000000000001,1128.2,1145.7,house block,services,812.3,309.2,2250.3999999999996,2746.5
198,198,198,198,39.06894444,-77.12594444,39.06236111,-77.12625,439.2,1251.3,469.4,2935.8,1738.0,1765.9,1808.9,904.5,1303.9,1530.9,house block,services,938.8,386.2,2512.3999999999996,3131.7
199,199,199,199,39.06894444,-77.12594444,39.05755556,-77.12277778,421.0,1348.8,508.5,2427.5,1873.4,1883.5,2267.1,1070.4,1940.3,2360.7,house block,services,1397.0,552.2,3148.8,3961.5
200,200,200,200,39.06894444,-77.12594444,39.05441667,-77.11891667,406.8,1569.0,569.3,2605.9,2179.3,2231.1,2557.0,1226.0,2342.9,3104.1,house block,services,1686.9,707.7,3551.4,4705.0
201,201,201,201,39.06894444,-77.12594444,39.05738889,-77.11919444,392.2,1317.0,526.3,2384.6,1829.3,2009.2,2307.9,1149.3000000000002,1997.1,2725.9,house block,services,1437.9,631.1,3205.6,4326.7
202,202,202,202,39.06894444,-77.12594444,39.06419444,-77.12419444,434.5,1276.1,493.5,2985.5,1772.4,1841.8,1734.8000000000002,949.9000000000001,1201.1,1530.7,house block,services,864.7,431.7,2409.5,3131.5
203,203,203,203,39.06894444,-77.12594444,39.07461111,-77.13763889,338.4,1083.2,297.5,1487.5,1504.5,1487.4,1650.3000000000002,805.0,2392.6,2455.5,house block,services,1722.6,591.3,2292.1,2662.6
204,204,204,204,39.07441667,-77.13269444,39.06436111,-77.12802778,208.1,1236.5,493.6,1781.0,1717.4,1967.0,1228.8000000000002,713.9000000000001,1873.6000000000001,2210.0,house block,mall,1349.0,587.5,1706.6,1851.2
205,205,205,205,39.07441667,-77.13269444,39.06236111,-77.12625,226.2,1425.1,570.6,2051.3,1979.4,2352.1,1417.4,791.0,2049.3,2595.2,house block,mall,1475.5,664.5,1968.6,2236.3999999999996
206,206,206,206,39.07441667,-77.13269444,39.05755556,-77.12277778,288.7,1883.3,786.8,2737.6,2615.8,2947.7,1875.6,956.9000000000001,2685.7,3425.0,house block,mall,1933.7,830.5,2605.0,3066.2
207,207,207,207,39.07441667,-77.13269444,39.05386111,-77.12538889,368.6,2350.5,824.2,3453.7,3264.6,3604.2,2342.7,1044.5,3348.1000000000004,3847.3,house block,school,2410.6000000000004,918.0999999999999,3253.8,3488.5
208,208,208,208,39.07441667,-77.13269444,39.05447222,-77.11919444,309.7,2189.8,853.6,3102.9,3041.4,3318.4,2182.0,1118.4,3111.3,4191.5,house block,health,2240.1000000000004,991.9,3030.6000000000004,3832.7
209,209,209,209,39.07441667,-77.13269444,39.05441667,-77.11891667,305.6,2173.2,847.7,3079.9,3018.4,3295.4,2165.5,1112.5,3088.3,4168.4,house block,mall,2223.6000000000004,986.0,3007.6000000000004,3809.7
210,210,210,210,39.07441667,-77.13269444,39.05738889,-77.11919444,280.7,1924.2,804.7,2758.2,2672.5,3073.4,1916.4,1035.8000000000002,2742.5,3790.2,house block,mall,1974.6,909.4,2661.8,3431.3999999999996
211,211,211,211,39.07441667,-77.13269444,39.06422222,-77.12552778,216.4,1259.4,580.4,2091.7,1749.1,2222.6,1251.6,800.8,1819.1000000000001,2465.7,house block,health,1309.7,674.3,1738.4,2106.8999999999996
212,212,212,212,39.07441667,-77.13269444,39.05975,-77.12263889,231.3,1649.2,742.6,2328.7,2290.6,2798.3,1641.5,897.6,2360.6000000000004,3065.7,house block,office,1699.6,771.2,2279.8,2706.8999999999996
213,213,213,213,39.07441667,-77.13269444,39.06419444,-77.12419444,229.4,1351.1,616.1,2147.4,1876.5,2351.9,1343.3000000000002,836.4000000000001,1946.5,2595.0,house block,mall,1401.4,710.0,1865.7,2236.2
214,214,214,214,39.07441667,-77.13269444,39.06566667,-77.12663889,180.9,1101.5,474.9,1617.8,1529.9,1784.1,1093.8000000000002,695.2,1559.7,1878.6,house block,restaurants,1123.0,515.1999999999999,1519.1,1668.3
215,215,215,215,39.07441667,-77.13269444,39.06566667,-77.12663889,180.9,1101.5,474.9,1617.8,1529.9,1784.1,1093.8000000000002,695.2,1559.7,1878.6,house block,groceries,1123.0,515.1999999999999,1519.1,1668.3
216,216,216,216,39.07441667,-77.13269444,39.06730556,-77.12897222,152.3,927.6,362.9,1333.9,1288.4,1395.5,921.2,583.3,1884.4,2252.1,house block,office,1356.7,592.6,1279.4,1279.8
217,217,217,217,39.07441667,-77.13269444,39.06808333,-77.12886111,156.3,855.2,379.1,1283.7,1187.8,1415.5,839.1,599.4000000000001,1913.4,2263.8,house block,restaurants,1377.7,594.0,1165.4,1299.6999999999998
218,218,218,218,39.07441667,-77.13269444,39.06819444,-77.12986111,145.9,844.4,337.9,1212.6,1172.8,1270.5,838.0,558.3000000000001,2009.4,2380.0,house block,restaurants,1446.8000000000002,618.3,1163.9,1154.8
219,219,219,219,39.07441667,-77.13269444,39.06819444,-77.12986111,145.9,844.4,337.9,1212.6,1172.8,1270.5,838.0,558.3000000000001,2009.4,2380.0,house block,restaurants,1446.8000000000002,618.3,1163.9,1154.8
220,220,220,220,39.07441667,-77.13269444,39.07113889,-77.13161111,133.3,568.6,250.5,907.4,789.7,884.0,677.1,515.4,2343.5,2693.9,house block,services,1687.3000000000002,693.5,940.5,941.5
221,221,221,221,39.07441667,-77.13269444,39.07077778,-77.13283333,122.3,593.6,259.7,874.3,824.5,939.4,741.2,533.4,2418.0,2783.8,house block,restaurants,1740.9,711.5999999999999,1029.4,1031.4
222,222,222,222,39.07441667,-77.13269444,39.07266667,-77.13333333,113.9,398.4,193.6,644.0,553.4,640.3,829.6,564.2,2553.8,2905.6,house block,restaurants,1838.7,742.3,1152.1999999999998,1153.1999999999998
223,223,223,223,39.07441667,-77.13269444,39.07347222,-77.13411111,94.2,317.8,171.7,534.6,441.4,530.9,910.1,586.5,2665.7,3017.5,house block,restaurants,1919.3000000000002,764.7,1264.1,1265.1
224,224,224,224,39.07441667,-77.13269444,39.07405556,-77.13602778,85.1,255.9,138.6,368.7,355.4,365.5,1058.4,637.2,2860.6000000000004,3270.8999999999996,house block,health,2059.6000000000004,815.4,1470.0,1518.5
225,225,225,225,39.07441667,-77.13269444,39.07461111,-77.13763889,120.2,437.8,183.9,595.8,608.1,592.2,1258.8000000000002,691.5,3138.0,3519.8,house block,mall,2259.3,869.5999999999999,1748.3,1767.3
226,226,226,226,39.07441667,-77.13269444,39.06436111,-77.12802778,208.1,1236.5,493.6,1781.0,1717.4,1967.0,1228.8000000000002,713.9000000000001,1873.6000000000001,2210.0,house block,restaurants,1349.0,587.5,1706.6,1851.2
227,227,227,227,39.07441667,-77.13269444,39.06236111,-77.12625,226.2,1425.1,570.6,2051.3,1979.4,2352.1,1417.4,791.0,2049.3,2595.2,house block,restaurants,1475.5,664.5,1968.6,2236.3999999999996
228,228,228,228,39.07441667,-77.13269444,39.05755556,-77.12277778,288.7,1883.3,786.8,2737.6,2615.8,2947.7,1875.6,956.9000000000001,2685.7,3425.0,house block,restaurants,1933.7,830.5,2605.0,3066.2
